"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"45-54 years"	"45-54"	"Female"	"F"	"Jan., 2018"	"2018/01"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	31	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Jan., 2018"	"2018/01"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	29	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Jan., 2018"	"2018/01"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	16	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Jan., 2018"	"2018/01"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	10	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Septicemia (A40-A41)"	"GR113-010"	92	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Viral hepatitis (B15-B19)"	"GR113-015"	29	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	44	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	13	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1572	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	13	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	20	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	21	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	175	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	33	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	80	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	272	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant melanoma of skin (C43)"	"GR113-028"	20	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasm of breast (C50)"	"GR113-029"	376	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	69	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	51	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	103	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	27	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	60	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	75	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	22	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Leukemia (C91-C95)"	"GR113-040"	29	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	21	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	163	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	23	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Anemias (D50-D64)"	"GR113-045"	10	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	188	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1030	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	768	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Hypertensive heart disease (I11)"	"GR113-056"	109	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	371	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	148	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	215	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	99	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	116	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other heart diseases (I26-I51)"	"GR113-064"	279	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Heart failure (I50)"	"GR113-067"	59	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	211	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	53	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	184	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	22	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	14	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	20	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	193	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Influenza (J09-J11)"	"GR113-077"	98	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Pneumonia (J12-J18)"	"GR113-078"	95	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	210	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Emphysema (J43)"	"GR113-084"	12	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Asthma (J45-J46)"	"GR113-085"	21	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	174	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	28	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	66	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	200	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Alcoholic liver disease (K70)"	"GR113-094"	130	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	70	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	75	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Renal failure (N17-N19)"	"GR113-100"	74	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	34	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	58	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"All other diseases (Residual) "	"GR113-111"	548	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	534	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	96	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	95	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	438	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Falls (W00-W19)"	"GR113-118"	28	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	17	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	367	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	25	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	167	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	67	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	100	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	35	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	23	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	12	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	42	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	42	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Feb., 2018"	"2018/02"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	10	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	19	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Septicemia (A40-A41)"	"GR113-010"	104	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Viral hepatitis (B15-B19)"	"GR113-015"	24	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	30	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	19	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1549	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	20	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	14	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	35	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	160	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	38	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	83	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	269	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant melanoma of skin (C43)"	"GR113-028"	24	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasm of breast (C50)"	"GR113-029"	368	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	68	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	51	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	90	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	21	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	12	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	62	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	80	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	17	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Leukemia (C91-C95)"	"GR113-040"	41	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	19	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	152	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	26	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Anemias (D50-D64)"	"GR113-045"	17	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	197	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1119	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	855	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	10	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Hypertensive heart disease (I11)"	"GR113-056"	119	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	441	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	163	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	272	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	130	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	142	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Other heart diseases (I26-I51)"	"GR113-064"	276	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Acute and subacute endocarditis (I33)"	"GR113-065"	11	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Heart failure (I50)"	"GR113-067"	40	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	224	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	37	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	199	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	24	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	18	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	16	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	109	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Influenza (J09-J11)"	"GR113-077"	31	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Pneumonia (J12-J18)"	"GR113-078"	78	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	169	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Asthma (J45-J46)"	"GR113-085"	19	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	144	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Female"	"F"	"Mar., 2018"	"2018/03"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	19	Not Applicable	Not Applicable
